"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
5789, 19760.212367056, 5983.63606851014, 65024.884668948, 68047.3103834803, 106.674868374694, 305.722141193738, 212.789353561205
5790, 19890.8572218147, 6027.9919065929, 65024.884668948, 68047.3103834803, 105.357617408231, 304.387152987173, 212.789353561205
5791, 21648.0886867756, 6615.01580652043, 65024.884668948, 68047.3103834803, 103.131350868987, 305.00856615917, 212.789353561205
5792, 22546.2123422073, 6905.8332388943, 65024.884668948, 68047.3103834803, 103.40308367646, 307.179770948638, 212.789353561205
5793, 22814.7834224237, 7049.15064791191, 65024.884668948, 68047.3103834803, 115.335815883136, 323.109641077925, 212.789353561205
5794, 23327.6048232299, 7255.293482066, 65024.884668948, 68047.3103834803, 124.890353802978, 336.495623700549, 212.789353561205
5795, 24022.6355889692, 7502.72968732104, 65024.884668948, 68047.3103834803, 129.550041610046, 344.055107546523, 212.789353561205
5796, 23811.8921628381, 7428.45851331454, 65024.884668948, 68047.3103834803, 129.045001229288, 342.918071552407, 212.789353561205
5797, 24038.5264563994, 7538.19234658057, 65024.884668948, 68047.3103834803, 139.244977471098, 356.539740007386, 212.789353561205
5798, 23847.0344455737, 7481.72002593809, 65024.884668948, 68047.3103834803, 142.119367520917, 359.78962371218, 212.789353561205
5799, 23496.5691554574, 7366.11009341849, 65024.884668948, 68047.3103834803, 144.07013475673, 361.407469992437, 212.789353561205
5800, 23595.6481922155, 7414.27146921953, 65024.884668948, 68047.3103834803, 146.439807880837, 364.789378599289, 212.789353561205
5801, 23671.87367638, 7399.98108405866, 65024.884668948, 68047.3103834803, 137.117248691478, 352.805721341054, 212.789353561205
5802, 24928.1163907282, 7831.29743970519, 65024.884668948, 68047.3103834803, 141.647795434206, 361.51734932478, 212.789353561205
5803, 27887.3015558242, 8816.1797761807, 65024.884668948, 68047.3103834803, 142.831129420003, 370.805559320359, 212.789353561205
5804, 28391.8007540566, 8993.12526634529, 65024.884668948, 68047.3103834803, 143.950767211099, 373.767577340335, 212.789353561205
5805, 28178.4409834846, 8894.35175079221, 65024.884668948, 68047.3103834803, 135.101393508893, 361.813718442703, 212.789353561205
5806, 27371.0661135336, 8604.8294387172, 65024.884668948, 68047.3103834803, 129.598290087487, 352.490639336495, 212.789353561205
5807, 26676.7327299184, 8352.5595538076, 65024.884668948, 68047.3103834803, 123.974338310648, 343.335168005767, 212.789353561205
5808, 25783.6689578716, 8031.30587296263, 65024.884668948, 68047.3103834803, 118.0699696082, 333.425010904311, 212.789353561205
5809, 24564.1070901015, 7610.85642607612, 65024.884668948, 68047.3103834803, 111.278500233867, 321.871843908728, 212.789353561205
5810, 23527.1322103401, 7238.75702096675, 65024.884668948, 68047.3103834803, 106.91438634396, 313.818686074033, 212.789353561205
5811, 23247.2235831248, 7168.00339486939, 65024.884668948, 68047.3103834803, 110.166182872823, 317.417593823571, 212.789353561205
5812, 22755.8675395433, 7004.90014008683, 65024.884668948, 68047.3103834803, 109.648570496814, 315.684026670181, 212.789353561205
5813, 22835.8428126563, 7021.92189476961, 65024.884668948, 68047.3103834803, 107.332561516013, 312.93515530891, 212.789353561205
5814, 23066.6350794324, 7114.25751258567, 65024.884668948, 68047.3103834803, 110.019807011773, 316.87568161996, 212.789353561205
5815, 23762.4023018525, 7319.19525340273, 65024.884668948, 68047.3103834803, 104.152798037992, 310.920514747666, 212.789353561205
5816, 24491.2052042343, 7595.89557841976, 65024.884668948, 68047.3103834803, 112.56793615464, 323.432854254615, 212.789353561205
5817, 25879.6478948401, 8093.1033158707, 65024.884668948, 68047.3103834803, 119.714294821805, 336.091410013144, 212.789353561205
5818, 28000.2294036134, 8836.07941861648, 65024.884668948, 68047.3103834803, 131.587253495741, 357.033455408565, 212.789353561205
5819, 29205.5372662225, 9258.45871619963, 65024.884668948, 68047.3103834803, 137.718316788054, 368.412697455803, 212.789353561205
5820, 29455.0564917245, 9354.88129581586, 65024.884668948, 68047.3103834803, 142.331387542533, 375.081481231378, 212.789353561205
5821, 30167.5450050141, 9602.48094137659, 65024.884668948, 68047.3103834803, 144.547528614641, 380.2275570082, 212.789353561205
5822, 30361.3995549763, 9690.22894370801, 65024.884668948, 68047.3103834803, 151.250517135193, 389.596026316566, 212.789353561205
5823, 30597.5288963083, 9760.93983405294, 65024.884668948, 68047.3103834803, 148.848152609194, 387.172487590687, 212.789353561205
5824, 30894.630330385, 9887.75351407927, 65024.884668948, 68047.3103834803, 159.680864385696, 402.055813093362, 212.789353561205
5825, 31236.2495536735, 9981.79422404195, 65024.884668948, 68047.3103834803, 151.757062918835, 392.888537751755, 212.789353561205
5826, 31648.2177065643, 10096.8751361974, 65024.884668948, 68047.3103834803, 147.511375221918, 388.555539325963, 212.789353561205
5827, 34336.5570978999, 11007.9607412717, 65024.884668948, 68047.3103834803, 151.298482813261, 402.71571261036, 212.789353561205
5828, 35623.3842031589, 11462.4802217205, 65024.884668948, 68047.3103834803, 160.804069962192, 419.744634690677, 212.789353561205
5829, 35588.6604158928, 11436.5754069298, 65024.884668948, 68047.3103834803, 155.157628960541, 412.282828662016, 212.789353561205
5830, 34382.8999588799, 11017.3016808996, 65024.884668948, 68047.3103834803, 146.926003023012, 397.254936553375, 212.789353561205
5831, 32071.6733891126, 10225.3126550227, 65024.884668948, 68047.3103834803, 140.627913165181, 381.087116446161, 212.789353561205
5832, 30512.6892690363, 9683.89436852942, 65024.884668948, 68047.3103834803, 132.781021311228, 366.006536132615, 212.789353561205
5833, 29539.9401110754, 9359.77604175544, 65024.884668948, 68047.3103834803, 132.2152960759, 362.404265427345, 212.789353561205
5834, 28355.9183135711, 8952.34805193761, 65024.884668948, 68047.3103834803, 127.154244434249, 352.440541773362, 212.789353561205
5835, 27544.3087547869, 8659.63707980945, 65024.884668948, 68047.3103834803, 122.045499695305, 343.565237999033, 212.789353561205
5836, 27349.4483259403, 8596.05718390335, 65024.884668948, 68047.3103834803, 121.405206592723, 342.181309099086, 212.789353561205
5837, 26932.8071615968, 8457.80282130907, 65024.884668948, 68047.3103834803, 121.134502823352, 340.750092778669, 212.789353561205
5838, 27325.9427183941, 8628.74642564032, 65024.884668948, 68047.3103834803, 130.895052330894, 354.526362185959, 212.789353561205
5839, 28120.7004792321, 8858.72895874329, 65024.884668948, 68047.3103834803, 122.015712155185, 345.137193964313, 212.789353561205
5840, 27519.7301610784, 8660.48405812408, 65024.884668948, 68047.3103834803, 122.843950331513, 344.600783143955, 212.789353561205
5841, 29046.1715875512, 9199.04685769801, 65024.884668948, 68047.3103834803, 131.85540126892, 360.626700957927, 212.789353561205
5842, 30265.2171705018, 9627.74250302311, 65024.884668948, 68047.3103834803, 139.978827905799, 374.711629795018, 212.789353561205
5843, 31552.1930303336, 10088.5866462055, 65024.884668948, 68047.3103834803, 149.334762942153, 390.971903974624, 212.789353561205
5844, 31437.3099539561, 10037.0792486491, 65024.884668948, 68047.3103834803, 147.198032361181, 387.724874490265, 212.789353561205
5845, 31846.1513529037, 10181.7204848541, 65024.884668948, 68047.3103834803, 151.414966535578, 394.431010178771, 212.789353561205
5846, 30832.0053456629, 9842.7035970663, 65024.884668948, 68047.3103834803, 151.773672385889, 391.668548722924, 212.789353561205
5847, 30639.8224285921, 9776.81634648682, 65024.884668948, 68047.3103834803, 151.95696723228, 391.209357946446, 212.789353561205
5848, 30043.4057003826, 9568.06674602856, 65024.884668948, 68047.3103834803, 148.433116570747, 384.807004793591, 212.789353561205
5849, 29717.0927319877, 9440.97053729153, 65024.884668948, 68047.3103834803, 143.358199069365, 377.217955699481, 212.789353561205
5850, 30255.7834736219, 9604.05748480831, 65024.884668948, 68047.3103834803, 137.596182538177, 371.36007274342, 212.789353561205
5851, 32107.0405986303, 10234.9825009676, 65024.884668948, 68047.3103834803, 142.216847211572, 383.233074981526, 212.789353561205
5852, 34782.8553519056, 11166.6863856811, 65024.884668948, 68047.3103834803, 156.250762753776, 410.660421666241, 212.789353561205
5853, 35136.8361078688, 11272.1744354889, 65024.884668948, 68047.3103834803, 151.413515958344, 405.723088572424, 212.789353561205
5854, 34020.876863707, 10876.6846026754, 65024.884668948, 68047.3103834803, 142.840281178476, 390.489248180561, 212.789353561205
5855, 32932.9193341214, 10503.1410990127, 65024.884668948, 68047.3103834803, 138.720305568833, 381.438909581102, 212.789353561205
5856, 30170.2427376841, 9553.21545740277, 65024.884668948, 68047.3103834803, 127.884476760496, 358.63343719074, 212.789353561205
5857, 28848.969844515, 9108.51113038818, 65024.884668948, 68047.3103834803, 126.831267942323, 353.408376570517, 212.789353561205
5858, 27679.6051381169, 8715.79852567824, 65024.884668948, 68047.3103834803, 125.602116657886, 348.543014837024, 212.789353561205
5859, 27264.3996115378, 8577.82840172545, 65024.884668948, 68047.3103834803, 123.104599093996, 344.231733680978, 212.789353561205
5860, 26783.5227293995, 8397.64311264043, 65024.884668948, 68047.3103834803, 119.610725518402, 338.368443181879, 212.789353561205
5861, 27184.8488903336, 8561.33206734052, 65024.884668948, 68047.3103834803, 125.739361908212, 347.434299558413, 212.789353561205
5862, 27823.0467544505, 8783.21905527632, 65024.884668948, 68047.3103834803, 127.786385263252, 351.837171363615, 212.789353561205
5863, 30652.443309857, 9752.09176798311, 65024.884668948, 68047.3103834803, 137.721780742507, 372.935497299068, 212.789353561205
5864, 31272.8245541298, 9969.14309832261, 65024.884668948, 68047.3103834803, 141.030815277806, 379.249723270369, 212.789353561205
5865, 31094.6212452724, 9914.33920044742, 65024.884668948, 68047.3103834803, 143.064470617374, 381.242668249962, 212.789353561205
5866, 31304.5203510541, 9987.20817083192, 65024.884668948, 68047.3103834803, 143.335537446503, 382.25675810336, 212.789353561205
5867, 31438.4659482794, 10070.3840580837, 65024.884668948, 68047.3103834803, 157.266824205382, 400.790015069331, 212.789353561205
5868, 31071.460809705, 9931.49364050871, 65024.884668948, 68047.3103834803, 151.34480276899, 391.968726710944, 212.789353561205
5869, 30828.4301771835, 9843.51836721014, 65024.884668948, 68047.3103834803, 152.101191985257, 392.043674110311, 212.789353561205
5870, 30176.1140675526, 9624.55018488365, 65024.884668948, 68047.3103834803, 151.361981400711, 389.071318314727, 212.789353561205
5871, 29649.7371570249, 9443.38925374492, 65024.884668948, 68047.3103834803, 148.26472342696, 383.537694144865, 212.789353561205
5872, 29884.2904478594, 9520.66908127973, 65024.884668948, 68047.3103834803, 150.372959118437, 386.769821394984, 212.789353561205
5873, 29915.5181454418, 9515.59509419141, 65024.884668948, 68047.3103834803, 147.322075997228, 382.82940435152, 212.789353561205
5874, 30295.45543064, 9631.68308400523, 65024.884668948, 68047.3103834803, 142.084846888498, 377.319460784076, 212.789353561205
5875, 33043.4989572889, 10548.405868129, 65024.884668948, 68047.3103834803, 142.57642163854, 386.896119016323, 212.789353561205
5876, 36144.0692526635, 11593.940298292, 65024.884668948, 68047.3103834803, 147.985757550811, 404.887434516178, 212.789353561205
5877, 36024.6010145557, 11543.2798992551, 65024.884668948, 68047.3103834803, 143.568726617136, 398.729630165766, 212.789353561205
5878, 35319.3413726539, 11290.4949902554, 65024.884668948, 68047.3103834803, 138.045682623997, 388.904569180593, 212.789353561205
5879, 32919.9137415092, 10463.9685022656, 65024.884668948, 68047.3103834803, 126.538420076015, 365.657630385442, 212.789353561205
5880, 30813.3167423039, 9754.93963157545, 65024.884668948, 68047.3103834803, 125.160137330503, 357.072103046332, 212.789353561205
5881, 29432.5900319931, 9293.0903540118, 65024.884668948, 68047.3103834803, 123.810177579477, 351.173784203582, 212.789353561205
5882, 28147.1794381398, 8851.4070716295, 65024.884668948, 68047.3103834803, 120.646269470129, 343.379441313829, 212.789353561205
5883, 27213.2032407165, 8537.31606253794, 65024.884668948, 68047.3103834803, 118.951221750071, 338.663915745706, 212.789353561205
5884, 26981.9667755402, 8440.70315122359, 65024.884668948, 68047.3103834803, 113.274207511426, 330.705548407444, 212.789353561205
5885, 27389.541665921, 8625.90961117019, 65024.884668948, 68047.3103834803, 124.360256047344, 346.177936792409, 212.789353561205
5886, 28574.2354604681, 9048.45382747276, 65024.884668948, 68047.3103834803, 133.660949226185, 361.443041277678, 212.789353561205
5887, 30839.014502892, 9805.07778889943, 65024.884668948, 68047.3103834803, 133.624700382319, 368.234591839867, 212.789353561205
5888, 31410.0586202246, 9979.73269678375, 65024.884668948, 68047.3103834803, 130.866467050758, 366.426595255972, 212.789353561205
5889, 31166.3804439076, 9920.81502330045, 65024.884668948, 68047.3103834803, 135.417061292116, 371.690148115793, 212.789353561205
5890, 30614.3703564859, 9756.1537489641, 65024.884668948, 68047.3103834803, 140.975055719812, 377.210885318479, 212.789353561205
5891, 30707.9257241212, 9781.30543960322, 65024.884668948, 68047.3103834803, 140.018722413734, 376.108669170495, 212.789353561205
5892, 30265.5597056941, 9597.03115647973, 65024.884668948, 68047.3103834803, 133.109845211131, 365.635006631454, 212.789353561205
5893, 29832.1942387487, 9448.20202010983, 65024.884668948, 68047.3103834803, 131.654378815481, 362.425571239206, 212.789353561205
5894, 29097.9768046256, 9218.7932991421, 65024.884668948, 68047.3103834803, 134.972007478519, 364.620484409367, 212.789353561205
5895, 28762.487187629, 9110.17854632952, 65024.884668948, 68047.3103834803, 137.559540405187, 366.897789177622, 212.789353561205
5896, 28567.2056969556, 9003.11247961194, 65024.884668948, 68047.3103834803, 125.130689308836, 350.272904717912, 212.789353561205
5897, 29112.358795371, 9193.76605305299, 65024.884668948, 68047.3103834803, 126.666554897512, 353.865617823012, 212.789353561205
5898, 29776.7786950926, 9385.32759661636, 65024.884668948, 68047.3103834803, 121.641503540536, 349.181075639826, 212.789353561205
5899, 32361.8185457803, 10259.4815617536, 65024.884668948, 68047.3103834803, 123.763157056753, 360.149709871785, 212.789353561205
5900, 34666.8467040281, 11064.7353176723, 65024.884668948, 68047.3103834803, 135.832736637734, 383.655757646437, 212.789353561205
5901, 34860.7195647714, 11109.7228504771, 65024.884668948, 68047.3103834803, 130.448270332492, 377.332132316683, 212.789353561205
5902, 33791.6914437179, 10727.6450475452, 65024.884668948, 68047.3103834803, 121.999218060491, 362.611292452631, 212.789353561205
5903, 31798.3430262665, 10035.80890807, 65024.884668948, 68047.3103834803, 113.470793764574, 344.936620924046, 212.789353561205
5904, 29364.9811958506, 9208.47532025617, 65024.884668948, 68047.3103834803, 108.958616774984, 331.719312744913, 212.789353561205
5905, 27500.1559363014, 8582.37169964285, 65024.884668948, 68047.3103834803, 108.353311046613, 325.648291320683, 212.789353561205
5906, 26363.7079124526, 8193.30752840488, 65024.884668948, 68047.3103834803, 105.652158299212, 319.209816804286, 212.789353561205
5907, 25891.5962240408, 8036.25565536876, 65024.884668948, 68047.3103834803, 105.161083651306, 317.312771086772, 212.789353561205
5908, 25823.0192563306, 8032.35216732679, 65024.884668948, 68047.3103834803, 109.619110004765, 322.885712715404, 212.789353561205
5909, 25751.9418423658, 7992.00933473439, 65024.884668948, 68047.3103834803, 105.13208170787, 316.988682354842, 212.789353561205
5910, 26538.1628671133, 8298.50801097205, 65024.884668948, 68047.3103834803, 114.276425312641, 330.842412271893, 212.789353561205
5911, 28940.6346981464, 9112.50602189786, 65024.884668948, 68047.3103834803, 118.812261690911, 343.290222028224, 212.789353561205
